entity_name,label_name,label
Kultusministerium (Niedersachsen),Behörde,2
Justizministerium (Niedersachsen),Behörde,2
Niedersächsisches Ministerium für Inneres und Sport,Behörde,2
Niedersächsischer Staatsgerichtshof,Behörde,2
Hessisches Ministerium für Wissenschaft und Kunst ,Behörde,2
Senat der Freien und Hansestadt Hamburg,Behörde,2
Niedersäschsische Staatskanzlei,Behörde,2
Hessisches Ministerium der Justiz ,Behörde,2
Die Senatorin für Wissenschaft und Häfen (Bremen),Behörde,2
"Die Senatorin für Gesundheit, Frauen und Verbraucherschutz (Bremen)",Behörde,2
"Die Senatorin für Wirtschaft, Arbeit und Europa (Bremen)",Behörde,2
"Die Senatorin für Klimaschutz, Umwelt, Mobilität, Stadtentwicklung und Wohnungsbau (Bremen)",Behörde,2
"Die Senatorin für Soziales, Jugend, Frauen, Integration und Sport (Bremen)",Behörde,2
Der Senator für Kultur (Bremen),Behörde,2
Die Senatorin für Kinder und Bildung (Bremen),Behörde,2
Landeskriminalamt Bremen,Behörde,2
Die Senatorin für Justiz und Verfassung (Bremen),Behörde,2
Der Senator für Finanzen (Bremen),Behörde,2
Senatskanzlei des Landes Bremen,Behörde,2
Senat der Freien Hansestadt Bremen,Behörde,2
Staatsgerichthof der Freien Hansestadt Bremen,Behörde,2
Bremische Bürgerschaft,Behörde,2
Landtag Nordrhein-Westfalen,Behörde,2
Staatskanzlei des Landes Nordhein-Westfalen,Behörde,2
Niedersächsischer Landtag,Behörde,2
Landeskriminalamt Mecklenburg-Vorpommern,Behörde,2
Landesverfassungsgericht Mecklenburg-Vorpommern,Behörde,2
"Ministerium für Soziales, Gesundheit und Sport (MV)",Behörde,2
"Ministerium für Wissenschaft, Kultur, Bundes- und Europaangelegenheiten (MV)",Behörde,2
Ministerium für Bildung und Kindertagesförderung (MV),Behörde,2
"Ministerium für Klimaschutz, Landwirtschaft, ländliche Räume und Umwelt (MV) ",Behörde,2
"Ministerium für Wirtschaft, Infrastruktur, Tourismus und Arbeit (MV)",Behörde,2
Justizministerium (MV) ,Behörde,2
"Ministerium für Inneres, Bau und Digitalisierung (MV)",Behörde,2
Staatskanzlei des Landes Mecklenburg-Vorpommern,Behörde,2
Hessisches Ministerium für Soziales und Integration ,Behörde,2
Landesregierung Nordrhein-Westfalen,Behörde,2
Landtag Mecklenburg-Vorpommern,Behörde,2
Staatsgerichthof des Landes Hessen,Behörde,2
Niedersächsische Landesregierung,Behörde,2
Hessisches Ministerium für Digitale Strategie und Entwicklung,Behörde,2
Finanzministerium (MV),Behörde,2
Landesregierung von Mecklenburg-Vorpommern,Behörde,2
"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz",Behörde,2
Finanzministerium (Niedersachsen),Behörde,2
Ministerium der Finanzen (NRW),Behörde,2
"Ministerium für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration (NRW)",Behörde,2
"Hessisches Ministerium für Umwelt, Klimaschutz, Landwirtschaft und Verbraucherschutz",Behörde,2
Ministerium für Landwirtschaft und Verbraucherschutz,Behörde,2
"Ministerium für Wirtschaft, Industrie, Klimaschutz und Energie (NRW)",Behörde,2
Hessisches Landeskriminalamt,Behörde,2
Landeskriminalamt Brandenburg,Behörde,2
Verfassungsgericht des Landes Brandenburg,Behörde,2
Ministerium des Innern (NRW),Behörde,2
Schleswig-Holsteinischer Landtag,Behörde,2
Landeskriminalamt Sachsen-Anhalt,Behörde,2
Landesverfassungsgericht Sachsen-Anhalt,Behörde,2
Ministerium für Infrastruktur und Digitales (Sachsen-Anhalt),Behörde,2
Finanzministerium (SH),Behörde,2
"Ministerium für Wirtschaft, Tourismus, Landwirtschaft und Forsten (Sachsen-Anhalt)",Behörde,2
Ministerium für Bildung (Sachsen-Anhalt),Behörde,2
"Ministerium für Arbeit, Soziales, Gesundheit und Gleichstellung",Behörde,2
Ministerium der Finanzen (Sachsen-Anhalt),Behörde,2
Ministerium für Justiz und Verbraucherschutz (Sachsen-Anhalt),Behörde,2
Ministerium für Inneres und Sport (Sachsen-Anhalt),Behörde,2
Staatskanzlei und Ministerium für Kultur des Landes Sachsen-Anhalt,Behörde,2
Landesregierung von Schleswig-Holstein,Behörde,2
Landtag von Sachsen-Anhalt,Behörde,2
"Ministerium für Wissenschaft, Energie, Klimaschutz und Umwelt (Sachsen-Anhalt)",Behörde,2
Verfassungsgerichtshof des Freistaates Sachsen,Behörde,2
"Ministerium für Inneres, Kommunales, Wohnen und Sport (SH)",Behörde,2
"Ministerium für Energie­wende, Klimaschutz, Umwelt und Natur",Behörde,2
"Ministerium für Wirtschaft, Arbeit und Energie (Brandenburg)",Behörde,2
Landeskriminalamt Thüringen,Behörde,2
Thüringer Verfassungshof ,Behörde,2
"Thüringer Ministerium für Wirtschaft, Wissenschaft und Digitale Gesellschaft",Behörde,2
"Thüringer Ministerium für Umwelt, Energie und Naturschutz",Behörde,2
"Thüringer Ministerium für Arbeit, Soziales, Gesundheit, Frauen und Familie",Behörde,2
"Thüringer Ministerium für Migration, Justiz und Verbraucherschutz",Behörde,2
Thüringer Ministerium für Inneres und Kommunales,Behörde,2
Landeskriminalamt Sachsen,Behörde,2
Staatskanzlei des Landes Schleswig-Holstein,Behörde,2
"Ministerium für Wirtschaft, Verkehr, Arbeit, Technologie und Tourismus (SH)",Behörde,2
"Ministerium für Allgemeine und Berufliche Bildung,
Wissenschaft, Forschung und Kultur (SH)",Behörde,2
"Ministerium für Wissenschaft, Forschung und Kultur ",Behörde,2
Der Senator für Inneres (Bremen),Behörde,2
Hessisches Kultusministerium,Behörde,2
Hamburgische Bürgerschaft,Behörde,2
Finanzbehörde (HH),Behörde,2
Hessisches Ministerium der Finanzen,Behörde,2
Hessisches Ministerium des Innern und für Sport,Behörde,2
"Hessisches Ministerium für Wirtschaft, Energie, Verkehr und Wohnen",Behörde,2
Hessische Staatskanzlei,Behörde,2
Hessische Landesregierung,Behörde,2
Hessischer Landtag,Behörde,2
Landeskriminalamt Hamburg,Behörde,2
Hamburgisches Verfassungsgericht,Behörde,2
Senatskanzlei (HH),Behörde,2
"Behörde für Wissenschaft, Forschung, Gleichstellung und Bezirke (HH)",Behörde,2
Behörde für Stadtentwicklung und Wohnen (HH),Behörde,2
Behörde für Schule und Berufsbildung (HH),Behörde,2
"Sächsisches Staatsministeriums für Wirtschaft, Arbeit und Verkehr",Behörde,2
Behörde für Kultur und Medien (HH) ,Behörde,2
"Behörde für Umwelt, Klima, Energie und Agrarwirtschaft (HH)",Behörde,2
Behörde für Verkehr und Mobilitätswende (HH),Behörde,2
Behörde für Wirtschaft und Innovation (HH),Behörde,2
"Behörde für Arbeit, Gesundheit, Soziales, Familie und Integration (HH)",Behörde,2
Behörde für Justiz und Verbraucherschutz (HH),Behörde,2
"Ministerium für Arbeit, Gesundheit und Soziales (NRW)",Behörde,2
Landesregierung von Sachsen-Anhalt,Behörde,2
"Ministerium für Heimat, Kommunales, Bau und Digitalisierung (NRW)",Behörde,2
Thüringer Ministerium für Infrastruktur und Landwirtschaft,Behörde,2
Bundesverfassungsgericht (soweit als Behörde tätig),Behörde,2
Behörde für Inneres und Sport (HH),Behörde,2
Verwaltung des Deutschen Bundestages,Behörde,2
Bundespolizeidirektion Bad Bramstedt,Behörde,2
Krankenversorgung der Bundesbahnbeamten,Behörde,2
Unfallversicherung Bund und Bahn,Behörde,2
Bundesakademie für Sicherheitspolitik,Behörde,2
Bundespolizei,Behörde,2
Bundesakademie der öffentlichen Verwaltung,Behörde,2
Bundesbereitschaftspolizei,Behörde,2
Bundespolizeidirektion Berlin,Behörde,2
Bundespolizeidirektion Flughafen Frankfurt,Behörde,2
Bundespolizeiakademie,Behörde,2
Staatsministeriums Baden-Württemberg,Behörde,2
"Ministeriums des Inneren, für Digitalisierung und Kommunen (BaWü)",Behörde,2
"Ministeriums für Umwelt, Klima und Energiewirtschaft (BaWü)",Behörde,2
Ministeriums für Finanzen (BaWü),Behörde,2
Landeskriminalamts Berlin,Behörde,2
Landtags Brandenburg,Behörde,2
Ministeriums der Finanzen und für Europa (Brandenburg),Behörde,2
Ministeriums der Justiz (Brandenburg),Behörde,2
Ministeriums des Innern und für Kommunales (Brandenburg),Behörde,2
"Ministeriums für Soziales, Gesundheit, Integration und Verbraucherschutz (Brandenburg)",Behörde,2
Bayerisches Landeskriminalamts,Behörde,2
Bundespolizeidirektion Koblenz,Behörde,2
Bundeswehr,Behörde,2
Bundespolizeidirektion Hannover,Behörde,2
Bundespolizeidirektion St. Augustin,Behörde,2
"Johann Heinrich von Thünen-Institut – Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",Behörde,2
Robert Koch-Institut – Bundesinstitut für Infektionskrankheiten und nicht übertragbare Krankheiten,Behörde,2
Paul-Ehrlich-Institut – Bundesinstitut für Impfstoffe und biomedizinische Arzneimittel,Behörde,2
Physikalisch-Technische Bundesanstalt,Behörde,2
Max Rubner-Institut – Bundesforschungsinstitut für Ernährung und Lebensmittel,Behörde,2
Julius Kühn-Institut – Bundesforschungsinstitut für Kulturpflanzen,Behörde,2
Friedrich-Loeffler-Institut – Bundesforschungsinstitut für Tiergesundheit,Behörde,2
Deutsches Archäologisches Institut,Behörde,2
Bundesinstitut für Sportwissenschaft,Behörde,2
Bundeszentrale für politische Bildung,Behörde,2
Bayerisches Staatsministeriums für Digitales,Behörde,2
Bundesagentur für Arbeit,Behörde,2
Deutsche Rentenversicherung Knappschaft-Bahn-See,Behörde,2
Staatsministerium Baden-Württemberg,Behörde,2
Landesregierung von Baden-Württemberg,Behörde,2
Baden-Württemberg Landesparlament,Behörde,2
Generaldirektion Wasserstraßen und Schifffahrt,Behörde,2
Deutsche Rentenversicherung Bund,Behörde,2
Bundespolizeidirektion 11 (Spezialkräfte),Behörde,2
Bundespolizeidirektion Stuttgart,Behörde,2
Bundespolizeidirektion München,Behörde,2
Bundespolizeidirektion Pirna,Behörde,2
"Ministerium des Inneren, für Digitalisierung und Kommunen (BaWü)",Behörde,2
Bundesanstalt Technisches Hilfswerk,Behörde,2
"Ministeriums für Kultus, Jugend und Sport (BaWü)",Behörde,2
"Ministeriums für Ernährung, Ländlichen Raum und Verbraucherschutz (BaWü)",Behörde,2
Bundesministeriums der Finanzen,Behörde,2
Bundesministeriums der Justiz,Behörde,2
Bundesministeriums für Arbeit und Soziales,Behörde,2
Bundesministeriums der Verteidigung,Behörde,2
Bundesministeriums für Ernährung und Landwirtschaft,Behörde,2
"Bundesministeriums für Familie, Senioren, Frauen und Jugend",Behörde,2
"Ministeriums für Bildung, Jugend und Sport (Brandenburg)",Behörde,2
Landeskriminalamts Nordrhein-Westfalen,Behörde,2
"Ministeriums für Landwirtschaft, Umwelt und Klimaschutz (Brandenburg)",Behörde,2
Landeskriminalamts Saarland,Behörde,2
"Ministeriums für Wirtschaft, Innovation, Digitales und Energie (Saarland)",Behörde,2
Ministeriums der Finanzen und für Wissenschaft (Saarland),Behörde,2
"Ministeriums für Inneres, Bauen und Sport (Saarland)",Behörde,2
"Ministeriums für Arbeit, Soziales, Frauen und Gesundheit (Saarland)",Behörde,2
Ministeriums für Bildung und Kultur (Saarland),Behörde,2
"Ministeriums für Umwelt, Klima, Mobilität, Agrar und Verbraucherschutz (Saarland)",Behörde,2
Ministeriums der Justiz (Saarland),Behörde,2
Sächsischer Landtags,Behörde,2
Sächsisches Staatsministeriums des Innern,Behörde,2
Sekretariat des Bundesrates,Behörde,2
Staatsministeriums für Kultus (Sachsen),Behörde,2
Bundesministeriums für Wirtschaft und Klimaschutz,Behörde,2
Bundesministeriums für Gesundheit,Behörde,2
Ministeriums für Infrastruktur und Landesplanung (Brandenburg),Behörde,2
Bundesministeriums für Digitales und Verkehr,Behörde,2
Ministeriums der Justiz und für Migration,Behörde,2
Ministeriums für Verkehr (BaWü),Behörde,2
"Ministeriums für Wissenschaft, Forschung und Kunst (BaWü)",Behörde,2
Ministeriums für Landesentwicklung und Wohnen (BaWü),Behörde,2
Landeskriminalamts Baden-Württemberg,Behörde,2
Bayerischer Landtags,Behörde,2
Bayerisches Staatsministeriums für Gesundheit und Pflege,Behörde,2
Bayerisches Staatsministeriums der Finanzen und für Heimat,Behörde,2
"Bayerisches Staatsministeriums des Inneren, für Sport und Integration",Behörde,2
"Bayerisches Staatsministeriums für Wohnen, Bau und Verkehr",Behörde,2
"Ministeriums für Soziales, Gesundheit und Integration (BaWü)",Behörde,2
Bayerisches Staatsministeriums für Unterricht und Kultus,Behörde,2
"Bayerisches Staatsministeriums für Wirtschaft, Landesentwicklung und Energie",Behörde,2
Bayerisches Staatsministeriums der Justiz,Behörde,2
Bayerisches Staatsministeriums für Umwelt und Verbraucherschutz,Behörde,2
"Bayerisches Staatsministeriums für Ernährung, Landwirtschaft und Forsten",Behörde,2
"Bayerisches Staatsministeriums für Familie, Arbeit und Soziales",Behörde,2
Bundesministeriums des Innern und für Heimat,Behörde,2
Bundesministeriums für wirtschaftliche Zusammenarbeit und Entwicklung,Behörde,2
"Bundesministeriums für Wohnen, Stadtentwicklung und Bauwesen",Behörde,2
"Bundesministeriums für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",Behörde,2
Bundesministeriums für Bildung und Forschung,Behörde,2
Bayerisches Staatsministeriums für Wissenschaft und Kunst,Behörde,2
Zentrale Stelle für Informationstechnik im Sicherheitsbereich,Behörde,2
"Ministeriums für Wirtschaft, Arbeit und Tourismus (BaWü)",Behörde,2
Bundesanstalt für Post und Telekommunikation Deutsche Bundespost,Behörde,2
"Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",Behörde,2
Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,Behörde,2
Bildungszentrum der Bundeswehr,Behörde,2
Bundesanstalt für Gewässerkunde,Behörde,2
Bundesministerium des Innern und für Heimat,Behörde,2
Bundesinstitut für Bevölkerungsforschung,Behörde,2
"Bayerisches Staatsministerium für Familie, Arbeit und Soziales",Behörde,2
"Bayerisches Staatsministerium für Ernährung, Landwirtschaft und Forsten",Behörde,2
Bayerisches Staatsministerium für Umwelt und Verbraucherschutz,Behörde,2
Bayerisches Staatsministerium der Justiz,Behörde,2
"Bayerisches Staatsministerium für Wirtschaft, Landesentwicklung und Energie",Behörde,2
Bayerisches Staatsministerium für Wissenschaft und Kunst,Behörde,2
Bayerisches Staatsministerium für Unterricht und Kultus,Behörde,2
"Bayerisches Staatsministerium für Wohnen, Bau und Verkehr",Behörde,2
Bayerisches Staatsministerium der Finanzen und für Heimat,Behörde,2
Bayerisches Staatsministerium für Gesundheit und Pflege,Behörde,2
Bayerische Staatskanzlei,Behörde,2
Bayerischer Landtag,Behörde,2
Landeskriminalamt Baden-Württemberg,Behörde,2
Verfassungsgericht für das Land Baden-Württemberg,Behörde,2
Ministerium für Landesentwicklung und Wohnen (BaWü),Behörde,2
"Ministerium für Wissenschaft, Forschung und Kunst (BaWü)",Behörde,2
Ministerium für Verkehr (BaWü),Behörde,2
Ministerium der Justiz und für Migration,Behörde,2
"Ministerium für Ernährung, Ländlichen Raum und Verbraucherschutz (BaWü)",Behörde,2
"Ministerium für Soziales, Gesundheit und Integration (BaWü)",Behörde,2
"Ministerium für Wirtschaft, Arbeit und Tourismus (BaWü)",Behörde,2
Zentrale der Deutschen Bundesbank,Behörde,2
Bundesbeauftragter für den Datenschutz und die Informationsfreiheit,Behörde,2
Bundesgerichtshof (soweit als Behörde tätig),Behörde,2
Bundesarbeitsgericht (soweit als Behörde tätig),Behörde,2
Bundespräsidialamt,Behörde,2
Bundesregierung,Behörde,2
Bundesanstalt für Finanzdienstleistungsaufsicht,Behörde,2
Bundesrat,Behörde,2
Bundesverfassungsgericht,Behörde,2
Deutscher Bundestag,Behörde,2
Bundespräsident,Behörde,2
Ministerium für Infrastruktur und Landesplanung (Brandenburg),Behörde,2
Bundesrechnungshof,Behörde,2
Bundesanstalt für Verwaltungsdienstleistungen,Behörde,2
Bundesministerium für Digitales und Verkehr,Behörde,2
Bundesministerium für Bildung und Forschung,Behörde,2
Bundesamt für zentrale Dienste und offene Vermögensfragen,Behörde,2
Bayerische Staatsregierung,Behörde,2
Bundesarchiv,Behörde,2
Bundesamt für Migration und Flüchtlinge,Behörde,2
"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr",Behörde,2
Bundesamt für Güterverkehr,Behörde,2
Bundesamt für Familie und zivilgesellschaftliche Aufgaben,Behörde,2
Bundesamt für Wirtschaft und Ausfuhrkontrolle,Behörde,2
Bundesamt für Auswärtige Angelegenheiten,Behörde,2
"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",Behörde,2
"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",Behörde,2
Bundesausgleichsamt,Behörde,2
Unabhängiger Kontrollrat,Behörde,2
Bundesverwaltungsgericht (soweit als Behörde tätig),Behörde,2
Bundessozialgericht (soweit als Behörde tätig),Behörde,2
Bundesfinanzhof (soweit als Behörde tätig),Behörde,2
Bundesamt für äußere Restitutionen,Behörde,2
Bayerisches Staatsministerium für Digitales,Behörde,2
"Bayerisches Staatsministerium des Inneren, für Sport und Integration",Behörde,2
Senatskanzlei (Berlin),Behörde,2
Ministerium des Innern und für Kommunales (Brandenburg),Behörde,2
Bundesanstalt für Geowissenschaften und Rohstoffe,Behörde,2
Ministerium der Justiz (Brandenburg),Behörde,2
Ministerium der Finanzen und für Europa (Brandenburg),Behörde,2
Brandenburgerische Senatskanzlei,Behörde,2
Brandenburgische Landesregierung,Behörde,2
Landtag Brandenburg,Behörde,2
Landeskriminalamt Berlin,Behörde,2
"Senatsverwaltung für Umwelt, Mobilität, Verbraucher- und Klimaschutz (Berlin)",Behörde,2
Bayerischer Verfassungsgerichthof,Behörde,2
"Senatsverwaltung für Justiz, Vielfalt und Antidiskriminierung (Berlin)",Behörde,2
"Senatsverwaltung für Integration, Arbeit und Soziales (Berlin)",Behörde,2
"Senatsverwaltung für Wissenschaft, Gesundheit, Pflege und Gleichstellung (Berlin)",Behörde,2
Senatsverwaltung für Finanzen (Berlin),Behörde,2
"Senatsverwaltung für Bildung, Jugend und Familie (Berlin)",Behörde,2
"Senatsverwaltung für Inneres, Digitalisierung und Sport (Berlin)",Behörde,2
"Senatsverwaltung für Wirtschaft, Energie und Betriebe (Berlin)",Behörde,2
Senatsverwaltung für Kultur und Europa (Berlin),Behörde,2
Senat von Berlin,Behörde,2
Abgeordnetenhaus von Berlin,Behörde,2
"Senatsverwaltung für Stadtentwicklung, Bauen und Wohnen (Berlin)",Behörde,2
Ministerium für Finanzen (BaWü),Behörde,2
Verfassungsgerichthof des Landes Berlin,Behörde,2
"Ministerium für Umwelt, Klima und Energiewirtschaft (BaWü)",Behörde,2
Versorgungsanstalt des Bundes und der Länder,Behörde,2
Deutscher Wetterdienst (teilrechtsfähig),Behörde,2
Deutsche Nationalbibliothek,Behörde,2
Bundesanstalt für Landwirtschaft und Ernährung,Behörde,2
Bundesanstalt für Immobilienaufgaben,Behörde,2
"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz (Brandenburg)",Behörde,2
Bayerisches Landeskriminalamt,Behörde,2
Bundesinstitut für Berufsbildung,Behörde,2
Bundesanstalt für den Digitalfunk der Behörden und Organisationen mit Sicherheitsaufgaben,Behörde,2
Bundesinstitut für Risikobewertung,Behörde,2
"Timo,Lehmanns",Journalist,3
"Joerg,Laus",Journalist,3
"Norbert,Klaschkas",Journalist,3
"Ralf,Klassens",Journalist,3
"Alexander,Klays",Journalist,3
"Jürgen,Kleikamps",Journalist,3
"Reinhard,Laskas",Journalist,3
"Christian,Kerls",Journalist,3
"Anna,Kempers",Journalist,3
"Andreas,Kempers",Journalist,3
"Kaja,Klapsas",Journalist,3
"Alexander,Kählers",Journalist,3
"Florian,Kains",Journalist,3
"Andreas,Kaisers",Journalist,3
"Tobias,Kaisers",Journalist,3
"Jasmin,Kalarickals",Journalist,3
"Helmut,Laschets",Journalist,3
"Christhard,Läpple-Lehmanns",Journalist,3
"Petra,Kleinings",Journalist,3
"Torben,Lehnings",Journalist,3
"Marco,Kitzmanns",Journalist,3
"Andreas,Kißlers",Journalist,3
"Rena,Lehmanns",Journalist,3
"Anna,Lehmanns",Journalist,3
"Hans-Jürgen,Leerschs",Journalist,3
"Stephan,Leberts",Journalist,3
"Thomas,Lanigs",Journalist,3
"Tobias,Laus",Journalist,3
"Mariam,Laus",Journalist,3
"Martin,Kotyneks",Journalist,3
"Barbera,Kostolniks",Journalist,3
"Christof,Kerkmanns",Journalist,3
"Rainer,Kerls",Journalist,3
"Oliver Frederik,Kerns",Journalist,3
"Thomas,Kerstans",Journalist,3
"Silke,Kerstlings",Journalist,3
"Kritsanarat,Khunkhams",Journalist,3
"Lutz,Kinkels",Journalist,3
"Dirk,Kirchbergs",Journalist,3
"Philipp,Kirschners",Journalist,3
"Tobias,Kislings",Journalist,3
"Kurt,Kisters",Journalist,3
"Robin,Lautenbachs",Journalist,3
"Dirk,Liedtkes",Journalist,3
"Wolfgang G.,Langes",Journalist,3
"Stephan,Lambys",Journalist,3
"Anna,Lamperts",Journalist,3
"Stefan,Leiferts",Journalist,3
"Daniel,Leisegangs",Journalist,3
"Daniela,Leistikows",Journalist,3
"Susanne,Landwehrs",Journalist,3
